source,product_id,product_code,size_name,raw_measurement_name,raw_measurement_value,raw_unit,measurement_type,measurement_source,canonical_key,normalized_value_cm,mapping_status,mapping_note,source_url
MUSINSA,6504560,OR2F4WSK003W,샌드베이지,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,샌드베이지,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,핑크 로즈,총장,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,핑크 로즈,허리단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,핑크 로즈,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,핑크 로즈,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,소프트 민트,총장,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,소프트 민트,허리단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,소프트 민트,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,6504560,OR2F4WSK003W,소프트 민트,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6504560/actual-size
MUSINSA,5969258,26ssbl003NA,S,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5969258/actual-size
MUSINSA,5969258,26ssbl003NA,M,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5969258/actual-size
MUSINSA,5936309,SPWMG23G01,S[070],밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5936309/actual-size
MUSINSA,5936309,SPWMG23G01,M[075],밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5936309/actual-size
MUSINSA,5936309,SPWMG23G01,L[080],밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5936309/actual-size
MUSINSA,5006357,VV51SK03,S,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5006357/actual-size
MUSINSA,5006357,VV51SK03,S,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5006357/actual-size
MUSINSA,5006357,VV51SK03,M,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5006357/actual-size
MUSINSA,5006357,VV51SK03,M,밑단단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5006357/actual-size
MUSINSA,6800975,J6222COP02BKA,SIZE=S,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6800975/actual-size
MUSINSA,6800975,J6222COP02BKA,SIZE=S,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6800975/actual-size
MUSINSA,6800975,J6222COP02BKA,SIZE=M,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6800975/actual-size
MUSINSA,6800975,J6222COP02BKA,SIZE=M,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6800975/actual-size
MUSINSA,6829636,SPOWG38G30,S[085],엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6829636/actual-size
MUSINSA,6829636,SPOWG38G30,M[090],엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6829636/actual-size
MUSINSA,6829636,SPOWG38G30,L[095],엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6829636/actual-size
MUSINSA,6809274,DQ240105,S,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,6809274,DQ240105,S,소매길이,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,6809274,DQ240105,M,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,6809274,DQ240105,M,소매길이,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,6809274,DQ240105,L,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,6809274,DQ240105,L,소매길이,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6809274/actual-size
MUSINSA,5795897,MWFOE6C07-BK,XS,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,XS,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,S,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,S,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,M,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,M,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,L,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,5795897,MWFOE6C07-BK,L,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/5795897/actual-size
MUSINSA,6253269,KBFUWOP001SB,F,어깨너비,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6253269/actual-size
MUSINSA,6633896,GF2LOP522WH,S,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6633896/actual-size
MUSINSA,6633896,GF2LOP522WH,M,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6633896/actual-size
MUSINSA,6633896,GF2LOP522WH,L,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6633896/actual-size
MUSINSA,6633896,GF2LOP522WH,XL,엉덩이단면,0,cm,GARMENT_MEASUREMENT,STRUCTURED_API,,,EXCLUDED_ZERO_VALUE,Official response returned 0; preserved raw and excluded from FitMatch canonical fields because zero may be a placeholder.,https://goods-detail.musinsa.com/api2/goods/6633896/actual-size
