source,product_key,product_name,audience,category_path,depth1_name,depth1_code,depth2_name,depth2_code,depth3_name,depth3_code,depth4_name,depth4_code,evidence_url
musinsa,6461382,클래식 옥스포드 워크 팬츠 (BLACK),남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/6461382
musinsa,5987009,[YOUHEEXOTZ] STAR PATTERN LAYERED BANDING TRACK PANTS_GREY,여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/5987009
musinsa,6837218,CHAMBRAY EASY PANTS [BLUE],남성,바지 > 기타 하의,바지,003,기타 하의,003006,,,,,https://goods-detail.musinsa.com/api2/goods/6837218
musinsa,6518709,CHAMBRAY EASY PANTS [INDIGO],남성,바지 > 기타 하의,바지,003,기타 하의,003006,,,,,https://goods-detail.musinsa.com/api2/goods/6518709
musinsa,2796118,7160 캣 브러쉬 슬림 진청 부츠컷 데님팬츠,여성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/2796118
musinsa,750908,[여름원단추가] 유니섹스 세미 와이드 밴딩 슬랙스 블랙,남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/750908
musinsa,6656659,[Pokémon] 그루핑 스웻 팬츠 [멜란지 그레이],남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/6656659
musinsa,5886363,USAF UTILITY TROUSERS_SAGE GREEN,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5886363
musinsa,5279560,​​블랙 커브드 절개라인 와이드 코튼 팬츠,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5279560
musinsa,6723562,[2PACK][여름 기획 원단] 커브드 배럴 데님 팬츠 (2 COLORUS),남성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/6723562
musinsa,6786592,[빛오 x 일리오] Black Lace Belted Shorts,여성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/6786592
musinsa,6385539,[COOL] 유니섹스 세미 와이드 쿨 터치 스트레치 밴딩 슬랙스,남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/6385539
musinsa,1803235,SAINT TWO TUCK WIDE PANTS BROWN,남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/1803235
musinsa,6729879,윙즈 커프스 팬츠 (펄 그레이 멜란지) (펄 그레이 멜란지),여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/6729879
musinsa,6729526,여성요가복 하렘 와이드 팬츠 5PP6513,여성,스포츠 > 레저 > 하의 > 기타 바지,스포츠/레저,017,하의,017020,기타 바지,017020001,,,https://goods-detail.musinsa.com/api2/goods/6729526
musinsa,6679899,트레이닝 쇼츠 - 블랙,남성|여성,스포츠 > 레저 > 하의 > 기타 바지,스포츠/레저,017,하의,017020,기타 바지,017020001,,,https://goods-detail.musinsa.com/api2/goods/6679899
musinsa,6532779,LVS 린넨 라이크 세미 와이드 밴딩 팬츠 3color,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/6532779
musinsa,6754165,88 사이드 플래시 릴랙스 새깅 팬츠_3COL,여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/6754165
musinsa,3791988,데미지 워시드 데님 팬츠-미디엄 블루,남성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/3791988
musinsa,3154695,투턱 밴딩 와이드 린넨 슬랙스 [OATMEAL],남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/3154695
musinsa,6697003,W 베이직 마이크로 미니 데님 쇼츠_라이트블루,여성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/6697003
musinsa,1884480,[2PACK] 코스모 밴딩 숏팬츠 2PACK JMSP2332,남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/1884480
musinsa,2124438,원턱 와이드 슬랙스[딥브라운],남성|여성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/2124438
musinsa,4827195,라이트 플레인 원 턱 와이드 히든 밴딩 슬랙스 [네이비],남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/4827195
musinsa,3201942,내츄럴 린넨 데님 와이드 팬츠 (OFF WHITE),남성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/3201942
musinsa,6697020,"SUNBURN X PAUL FRANK COTTON BANDING PANTS, MULTI",여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/6697020
musinsa,5358816,유주얼 세미 와이드 데님 팬츠 [RAW BLACK],남성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/5358816
musinsa,4663938,시어서커 원 턱 와이드 밴딩 팬츠 [그레이],남성,바지 > 기타 하의,바지,003,기타 하의,003006,,,,,https://goods-detail.musinsa.com/api2/goods/4663938
musinsa,2609006,라이트웨이트 쓰리 턱 세미 벌룬 슬랙스 [블랙],남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/2609006
musinsa,6146614,백포켓 카고 버뮤다 팬츠 (BLACK),남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/6146614
musinsa,5413150,코튼 와이드 스터드 팬츠 (스트라이프 버건디),남성|여성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5413150
musinsa,5354512,스트라이프 와이드 밴딩 슬랙스 블랙,남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/5354512
musinsa,4702364,[여름용] 사이드 라인 나일론 트랙 팬츠 (BLACK),남성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/4702364
musinsa,4933453,[메르고X플랙] 셀비지 베를린 K94 블랙 로우,남성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/4933453
musinsa,4190655,Deep One Tuck Sweat Shorts [Light Grey],남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/4190655
musinsa,6809660,NS6NS02A 남성 플렉스코어 쇼츠 BLACK,남성,스포츠 > 레저 > 하의 > 숏팬츠,스포츠/레저,017,하의,017020,숏팬츠,017020002,,,https://goods-detail.musinsa.com/api2/goods/6809660
musinsa,4071959,다트 버뮤다 데님 하프팬츠 샌드블랙,남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/4071959
musinsa,6694431,[SET]STAR CROSS 부츠컷팬츠+WAIST BAND,여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/6694431
musinsa,4993190,라이크 린넨 원턱 와이드 밴딩 팬츠 3Color,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/4993190
musinsa,5152458,두굿_와이드 원턱 쿨맥스 밴딩 슬랙스 - 2color,남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/5152458
musinsa,6733025,SUNFADE DENIM PANTS / LIGHT BLUE,여성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/6733025
musinsa,4108579,[패션플래닛X드로우핏] 쿨링 릴렉스드 와이드 밴딩 팬츠 [BLACK],남성,바지 > 슈트 팬츠 > 슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/4108579
musinsa,6373202,카고 스트링 팬츠_MIWTCG603C,여성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/6373202
musinsa,2303284,우먼즈 스트레이트 데님 팬츠 [미디엄 인디고],여성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/2303284
musinsa,6152463,컴포트 썸머 와이드 팬츠 블랙,남성|여성,바지 > 기타 하의,바지,003,기타 하의,003006,,,,,https://goods-detail.musinsa.com/api2/goods/6152463
musinsa,3306719,라이크린넨 원턱 밴딩 팬츠 ( 5Color ),남성|여성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/3306719
musinsa,4719540,투 턱 와이드 치노 쇼츠 [베이지],남성,바지 > 숏 팬츠,바지,003,숏 팬츠,003009,,,,,https://goods-detail.musinsa.com/api2/goods/4719540
musinsa,3189629,[2PACK] 쿨믹스 와이드 린넨 라이크 롱팬츠 8종 2PACK BJLP4539,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/3189629
musinsa,6102673,[ON]린넨 혼방 와이드 원턱 풀 밴딩 데일리 코튼 팬츠 - 3color,남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/6102673
musinsa,3943088,배색라인 와이드 트레이닝 트랙팬츠,여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/3943088
musinsa,6454409,[여름 기획 원단] 커브드 와이드 코튼 팬츠 (BEIGE),남성,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/6454409
musinsa,3837942,아디브레이크 팬츠 - 블랙 / IU2519,여성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/3837942
musinsa,3274287,카고 파라슈트 치노 팬츠 [KHAKI],남성,바지 > 트레이닝 > 조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/3274287
musinsa,5946738,루즈핏 부츠컷 데님 팬츠 화이트 COWPT002WHITE,여성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/5946738
musinsa,6390295,[여름원단]르체 다크그레이 원 턱 와이드 팬츠,여성,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/6390295
musinsa,6696985,폴로 드레스 - 나이트인디고 / KU0510,여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/6696985
musinsa,6515986,레이어드 미디 스커트_SPWHG25W02,여성,원피스 > 스커트 > 미디스커트,원피스/스커트,100,미디스커트,100005,,,,,https://goods-detail.musinsa.com/api2/goods/6515986
musinsa,6786600,[빛오 x 일리오] Gray Asymmetric Chiffon Dress,여성,원피스 > 스커트 > 미디원피스,원피스/스커트,100,미디원피스,100002,,,,,https://goods-detail.musinsa.com/api2/goods/6786600
musinsa,6677393,웨스턴 데님 원피스 (RE)_SPOJG37G01,여성,원피스 > 스커트 > 미디원피스,원피스/스커트,100,미디원피스,100002,,,,,https://goods-detail.musinsa.com/api2/goods/6677393
musinsa,6458570,스트라이프 브이넥 퍼프 롱 원피스 [SKY BLUE] / GF2LOP514,여성,원피스 > 스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/6458570
musinsa,6411854,Double Layer Lace Back Corset Slip (Ivory),여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/6411854
musinsa,6721706,아일렛 캉캉이 미니 스커트 화이트,여성,원피스 > 스커트 > 미니스커트,원피스/스커트,100,미니스커트,100004,,,,,https://goods-detail.musinsa.com/api2/goods/6721706
musinsa,6693986,[블루클로젯 X 미헤브] 체크 레이어드 슬리브리스 원피스 버터옐로우,여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/6693986
musinsa,5991125,프릴 레이어드 원피스_MIWOWG309C,여성,원피스 > 스커트 > 미디원피스,원피스/스커트,100,미디원피스,100002,,,,,https://goods-detail.musinsa.com/api2/goods/5991125
musinsa,4687212,우먼즈 레이어드 미니 스코츠 [차콜 그레이],여성,원피스 > 스커트 > 미니스커트,원피스/스커트,100,미니스커트,100004,,,,,https://goods-detail.musinsa.com/api2/goods/4687212
musinsa,6786762,G BOX MINI SKIRT (BLACK),여성,원피스 > 스커트 > 미니스커트,원피스/스커트,100,미니스커트,100004,,,,,https://goods-detail.musinsa.com/api2/goods/6786762
musinsa,5134734,플브 슬리브리스 롱 원피스,여성,원피스 > 스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/5134734
musinsa,4154987,블룸 오브 조이 아노락 원피스_42ON1801,여성,원피스 > 스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/4154987
musinsa,4622191,우먼즈 코튼 베이비 돌 미니 드레스 [화이트],여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/4622191
musinsa,5199474,그린 플로우 브이넥 미니원피스,여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/5199474
musinsa,6746766,퍼프 로제트 드레스 *네이비,여성,원피스 > 스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/6746766
musinsa,5698175,우먼즈 더블 레이어 미디 스커트 [아이보리],여성,원피스 > 스커트 > 미디스커트,원피스/스커트,100,미디스커트,100005,,,,,https://goods-detail.musinsa.com/api2/goods/5698175
musinsa,6305730,지젤 저지 롱 스커트-올리브,여성,원피스 > 스커트 > 롱스커트,원피스/스커트,100,롱스커트,100006,,,,,https://goods-detail.musinsa.com/api2/goods/6305730
musinsa,6488982,썸머 셔링 스트랩 코튼 캉캉 원피스,여성,원피스 > 스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/6488982
musinsa,6472215,도트 레이어 미디 스커트_Butter Cream,여성,원피스 > 스커트 > 미디스커트,원피스/스커트,100,미디스커트,100005,,,,,https://goods-detail.musinsa.com/api2/goods/6472215
uniqlo,E465755,여성 AIRism코튼T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E480054,여성 AIRism코튼T(스트라이프) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E424873,여성 크루넥T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E488087,여성 프릴T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483268,여성 그래픽T A | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484418,여성 셔링볼륨슬리브T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484421,여성 그래픽T B | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484418,여성 셔링볼륨슬리브T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E465760,여성 미니T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485025,여성 포인텔라운드넥미니T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484457,여성 립미니T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483535,여성 미니T(스트라이프)A | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E487277,여성 미니T(스트라이프)B | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483461,여성 SUPIMA COTTON T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483576,여성 슬러브저지V넥T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E487819,여성 보트넥T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483463,여성 와플풀오픈미니T(패턴)딥넥 | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E483479,여성 소프트립탱크탑 | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485642,여성 소프트립탱크탑(스트라이프) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485647,여성 소프트립탱크탑(링거) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484226,여성 프런트오픈셸탑T(슬리브리스) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484227,여성 포인텔탱크탑 | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E484228,여성 포인텔탱크탑(프린트) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485610,여성 소프트모달탱크탑(레이스포인텔) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E488088,여성 셔링T(슬리브리스) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E488088,여성 셔링T(슬리브리스) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485710,여성 소프트모달캐미솔(플라워) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485709,여성 소프트모달캐미솔(스트라이프) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E485711,여성 소프트모달캐미솔(하트) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E470143,여성 소프트니트후리스크루넥T | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E489372,여성 미니T(긴팔)래글런 | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E487579,여성 미니T(긴팔) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E488298,여성 후드립T(긴팔) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E487908,여성 립헨리넥T(긴팔) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E465751,여성 소프트립T(긴팔) | UNIQLO KR,여성,kr > ko > women > tops > t-shirts,women,,tops,,t-shirts,,,,카테고리 URL 경로
uniqlo,E469292,남성 포켓터블UV PROTECTION파카 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E469292,남성 포켓터블UV PROTECTION파카 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E486164,남성 포켓터블UV PROTECTION파카 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E484610,젠더리스 해링턴재킷 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E491096,젠더리스 집업블루종 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E487688,젠더리스 커버롤 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E488829,젠더리스 커버롤(데님) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E488828,젠더리스 커버롤(데님) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E484249,남성 집업블루종 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E486167,남성 윈드블럭스탠드블루종 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E482443,젠더리스 코튼리넨셔츠재킷 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E465203,남성 DRY-EX UV PROTECTION풀집파카 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E483975,남성 DRY-EX UV PROTECTION풀집파카(프린트) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E469956,젠더리스 후리스풀집재킷(컬러블록) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E450195,젠더리스 후리스풀집재킷 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448034,남성 감탄재킷 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E468671,남성 감탄재킷(패턴) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E477704,젠더리스 감탄블레이저 | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E444557,남성 감탄재킷(라이트) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E444557,남성 감탄재킷(라이트) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448041,남성 감탄재킷(CUSTOM ORDER·사이즈L) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448042,남성 감탄재킷(CUSTOM ORDER·사이즈XL) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448043,남성 감탄재킷(CUSTOM ORDER·사이즈XXL) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448040,남성 감탄재킷(CUSTOM ORDER·사이즈M) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E448044,남성 감탄재킷(CUSTOM ORDER·사이즈3XL) | UNIQLO KR,여성,kr > ko > men > outerwear,men,,outerwear,,,,,,카테고리 URL 경로
uniqlo,E484209,젠더리스 데님쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E482965,젠더리스 턱와이드쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E482944,젠더리스 치노쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E487891,젠더리스 와이드쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E487892,젠더리스 턱쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E489142,젠더리스 턱쇼트팬츠(프린트플라워) | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E488997,젠더리스 와이드쇼트팬츠(프린트) | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E489125,젠더리스 턱쇼트팬츠(프린트체크) | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E482260,남성 리넨블렌드이지쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E481582,젠더리스 스트레치이지쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E458325,젠더리스 스트레치이지쇼트팬츠(시어서커) | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E481583,젠더리스 스트레치이지쇼트팬츠(데님) | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E485739,젠더리스 이지쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
uniqlo,E482758,젠더리스 스웨트와이드쇼트팬츠 | UNIQLO KR,여성,kr > ko > men > bottoms,men,,bottoms,,,,,,카테고리 URL 경로
