source,product_key,observed_id,queue_audience,product_name,audience,accepted_for_audience_quota,category_path,depth1_name,depth1_code,depth2_name,depth2_code,depth3_name,depth3_code,depth4_name,depth4_code,evidence_url,evidence_source,breadcrumb_evidence_json,unresolved_reason
uniqlo,E457913,E457913-000,WOMEN,,WOMEN,True,이너웨어 > 에어리즘 > 반팔,이너웨어,57963,에어리즘,58018,반팔,58276,,,https://www.uniqlo.com/kr/ko/products/E457913-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57963"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58018"",""name"":""airism"",""locale"":""에어리즘"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58276"",""name"":""short sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E478623,E478623-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 히트텍,이너웨어,57978,히트텍,58092,히트텍,58641,,,https://www.uniqlo.com/kr/ko/products/E478623-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58641"",""name"":""heattech"",""locale"":""히트텍"",""level"":4,""raw_order"":3}]",
uniqlo,E481764,E481764-000,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼메쉬,신생아(0개월~2세),57980,바디수트,58102,코튼메쉬,58673,,,https://www.uniqlo.com/kr/ko/products/E481764-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58673"",""name"":""cotton mesh"",""locale"":""코튼메쉬"",""level"":4,""raw_order"":3}]",
uniqlo,E450535,E450535-000,MEN,,MEN,True,니트 & 가디건 > 니트 > 메리노,니트 & 가디건,95355,니트,95357,메리노,95400,,,https://www.uniqlo.com/kr/ko/products/E450535-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95355"",""name"":""sweaters and knitwear"",""locale"":""니트 & 가디건"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95357"",""name"":""sweaters and knitwear"",""locale"":""니트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95400"",""name"":""extra fine merino"",""locale"":""메리노"",""level"":4,""raw_order"":3}]",
uniqlo,E458325,E458325-000,WOMEN,,MEN,True,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),팬츠,57968,쇼트 팬츠(반바지),58054,이지(허리 밴딩),58475,,,https://www.uniqlo.com/kr/ko/products/E458325-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58054"",""name"":""short pants"",""locale"":""쇼트 팬츠(반바지)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58475"",""name"":""easy"",""locale"":""이지(허리 밴딩)"",""level"":4,""raw_order"":3}]",
uniqlo,E478628,E478628-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 긴팔,이너웨어,57978,히트텍,58092,긴팔,100097,,,https://www.uniqlo.com/kr/ko/products/E478628-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""100097"",""name"":""long sleeve"",""locale"":""긴팔"",""level"":4,""raw_order"":3}]",
uniqlo,E481764,E481764-001,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼메쉬,신생아(0개월~2세),57980,바디수트,58102,코튼메쉬,58673,,,https://www.uniqlo.com/kr/ko/products/E481764-001/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58673"",""name"":""cotton mesh"",""locale"":""코튼메쉬"",""level"":4,""raw_order"":3}]",
uniqlo,E450536,E450536-000,MEN,,MEN,True,니트 & 가디건 > 니트 > 메리노,니트 & 가디건,95355,니트,95357,메리노,95400,,,https://www.uniqlo.com/kr/ko/products/E450536-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95355"",""name"":""sweaters and knitwear"",""locale"":""니트 & 가디건"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95357"",""name"":""sweaters and knitwear"",""locale"":""니트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95400"",""name"":""extra fine merino"",""locale"":""메리노"",""level"":4,""raw_order"":3}]",
uniqlo,E458462,E458462-000,WOMEN,,WOMEN,True,에어리즘 > 팬츠 > 조거,에어리즘,81619,팬츠,82085,조거,82136,,,https://www.uniqlo.com/kr/ko/products/E458462-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""81619"",""name"":""airism"",""locale"":""에어리즘"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""82085"",""name"":""bottoms"",""locale"":""팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""82136"",""name"":""jogger"",""locale"":""조거"",""level"":4,""raw_order"":3}]",
uniqlo,E478634,E478634-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 긴팔,이너웨어,57978,히트텍,58092,긴팔,100097,,,https://www.uniqlo.com/kr/ko/products/E478634-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""100097"",""name"":""long sleeve"",""locale"":""긴팔"",""level"":4,""raw_order"":3}]",
uniqlo,E481769,E481769-000,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼메쉬,신생아(0개월~2세),57980,바디수트,58102,코튼메쉬,58673,,,https://www.uniqlo.com/kr/ko/products/E481769-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58673"",""name"":""cotton mesh"",""locale"":""코튼메쉬"",""level"":4,""raw_order"":3}]",
uniqlo,E451648,E451648-000,MEN,,MEN,True,팬츠 > 스웨트 팬츠 & 조거 팬츠 > 스웨트,팬츠,57968,스웨트 팬츠 & 조거 팬츠,58050,스웨트,58460,,,https://www.uniqlo.com/kr/ko/products/E451648-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58050"",""name"":""sweat pants"",""locale"":""스웨트 팬츠 & 조거 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58460"",""name"":""sweat"",""locale"":""스웨트"",""level"":4,""raw_order"":3}]",
uniqlo,E459564,E459564-000,WOMEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,티셔츠 & 스웨트셔츠 & UT,57967,PEACE FOR ALL,58950,그래픽 티셔츠,58951,,,https://www.uniqlo.com/kr/ko/products/E459564-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58950"",""name"":""peace for all"",""locale"":""PEACE FOR ALL"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58951"",""name"":""graphic tees"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
uniqlo,E478637,E478637-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 레깅스,이너웨어,57978,히트텍,58092,레깅스,100100,,,https://www.uniqlo.com/kr/ko/products/E478637-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""100100"",""name"":""leggings"",""locale"":""레깅스"",""level"":4,""raw_order"":3}]",
uniqlo,E481769,E481769-001,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼메쉬,신생아(0개월~2세),57980,바디수트,58102,코튼메쉬,58673,,,https://www.uniqlo.com/kr/ko/products/E481769-001/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58673"",""name"":""cotton mesh"",""locale"":""코튼메쉬"",""level"":4,""raw_order"":3}]",
uniqlo,E452029,E452029-000,MEN,,MEN,True,이너웨어 > 양말 > 레귤러 삭스,이너웨어,57970,양말,58065,레귤러 삭스,58534,,,https://www.uniqlo.com/kr/ko/products/E452029-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57970"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58065"",""name"":""socks"",""locale"":""양말"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58534"",""name"":""regular"",""locale"":""레귤러 삭스"",""level"":4,""raw_order"":3}]",
uniqlo,E459567,E459567-000,WOMEN,,WOMEN,True,티셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,티셔츠 & UT,57959,PEACE FOR ALL,58948,그래픽 티셔츠,58949,,,https://www.uniqlo.com/kr/ko/products/E459567-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57959"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58948"",""name"":""peace for all"",""locale"":""PEACE FOR ALL"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58949"",""name"":""graphic tees"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
