source,product_key,observed_id,color_code,category_path,category_url,queue_audience,actual_audience,accepted_for_audience_quota,evidence_url,evidence_type
uniqlo,E464284,E464284-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E464284-000/00,live_public_response
uniqlo,E464284,E464284-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/innerwear/socks,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E464284-000/00,live_public_response
uniqlo,E464284,E464284-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E464284-000/00,live_public_response
uniqlo,E464284,E464284-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E464284-000/00,live_public_response
uniqlo,E460776,E460776-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E460776-000/00,live_public_response
uniqlo,E460776,E460776-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E460776-000/00,live_public_response
uniqlo,E460776,E460776-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E460776-000/00,live_public_response
uniqlo,E460776,E460776-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E460776-000/00,live_public_response
uniqlo,E444557,E444557-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-000/00,live_public_response
uniqlo,E444557,E444557-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-000/00,live_public_response
uniqlo,E444557,E444557-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-000/00,live_public_response
uniqlo,E450540,E450540-000,000,니트 & 가디건 > 니트 > 유니섹스,https://www.uniqlo.com/kr/ko/men/sweaters-and-knitwear,MEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E450540-000/00,live_public_response
uniqlo,E450540,E450540-000,000,니트 & 가디건 > 니트 > 유니섹스,https://www.uniqlo.com/kr/ko/men/sweaters-and-knitwear/cardigan,MEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E450540-000/00,live_public_response
uniqlo,E450540,E450540-000,000,니트 & 가디건 > 니트 > 유니섹스,https://www.uniqlo.com/kr/ko/women/sweaters-and-knitwear/sweaters-and-knitwear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E450540-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/airism,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/airism/bottoms,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/airism?lineup=82094-1,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/pants-and-skirts/pants,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/pants-and-skirts/pants?path=%2C%2C58082%2C&lineup=58599-3,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/pants-and-skirts/pants?path=%2C%2C58082%2C&sort=0&lineup=58600-2,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/pants-and-skirts/pants?path=%2C%2C58082%2C&sort=0&lineup=58603-4,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E465163,E465163-000,000,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear/bottoms,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E465163-000/00,live_public_response
uniqlo,E464536,E464536-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464536-000/00,live_public_response
uniqlo,E464536,E464536-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464536-000/00,live_public_response
uniqlo,E464536,E464536-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464536-000/00,live_public_response
uniqlo,E464536,E464536-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464536-000/00,live_public_response
uniqlo,E444557,E444557-001,001,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-001/00,live_public_response
uniqlo,E444557,E444557-001,001,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-001/00,live_public_response
uniqlo,E444557,E444557-001,001,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E444557-001/00,live_public_response
uniqlo,E452298,E452298-000,000,셔츠 > 캐주얼셔츠 > 옥스포드,https://www.uniqlo.com/kr/ko/men/shirts-and-polo-shirts/casual-shirts,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E452298-000/00,live_public_response
uniqlo,E452298,E452298-000,000,셔츠 > 캐주얼셔츠 > 옥스포드,https://www.uniqlo.com/kr/ko/women/shirts-and-blouses/shirts-and-blouses,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E452298-000/00,live_public_response
uniqlo,E470362,E470362-000,000,이너웨어 > 히트텍 > 긴팔,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E470362-000/00,live_public_response
uniqlo,E470362,E470362-000,000,이너웨어 > 히트텍 > 긴팔,https://www.uniqlo.com/kr/ko/kids/innerwear/heattech,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E470362-000/00,live_public_response
uniqlo,E464637,E464637-000,000,영유아(6개월~5세) > 이너웨어 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464637-000/00,live_public_response
uniqlo,E464637,E464637-000,000,영유아(6개월~5세) > 이너웨어 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/innerwear,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464637-000/00,live_public_response
uniqlo,E464637,E464637-000,000,영유아(6개월~5세) > 이너웨어 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464637-000/00,live_public_response
uniqlo,E464637,E464637-000,000,영유아(6개월~5세) > 이너웨어 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/toddler/innerwear,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E464637-000/00,live_public_response
uniqlo,E447780,E447780-000,000,팬츠 > 감탄 팬츠 > 감탄 팬츠,https://www.uniqlo.com/kr/ko/men/bottoms/gamtan-pants,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E447780-000/00,live_public_response
uniqlo,E447780,E447780-000,000,팬츠 > 감탄 팬츠 > 감탄 팬츠,https://www.uniqlo.com/kr/ko/men/bottoms/trousers,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E447780-000/00,live_public_response
uniqlo,E453754,E453754-000,000,니트 & 가디건 > 니트 > 크루넥 니트,https://www.uniqlo.com/kr/ko/men/sweaters-and-knitwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E453754-000/00,live_public_response
