style_reference,product_name,section,family_name,subfamily_name,fitmatch_major_candidate,product_url,review_status,human_category,human_detail,reviewer_notes,gold_approved,source_product_id,product_code,source_category_paths,observed_at,retailer_code,source_category_codes,source_category_leaf,product_structure,gender,archive_product_url,official_listed,sale_evidence
01732300,"클라이밍 쇼츠 8""",MAN,BERMUDA,ATH Bottoms,BOTTOM,https://www.zara.com/kr/ko/8%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%8F%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%86%BC-%E1%84%89%E1%85%AD%E1%84%8E%E1%85%B3-p01732300.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_01732300,1732/300,"[""남성 > ATHLETICZ / 26 1 18 1 > 컬렉션 > 모두 보기"",""남성 > 컬렉션 > 반바지 | 버뮤다팬츠 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2432164""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/8%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8E%E1%85%B5-%E1%84%8F%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%86%BC-%E1%84%89%E1%85%AD%E1%84%8E%E1%85%B3-p01732300.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
07764392,린넨 롱 버뮤다 팬츠,WOMAN,BERMUDA,B.BERMUDAS,BOTTOM,https://www.zara.com/kr/ko/%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%85%E1%85%B5%E1%86%AB%E1%84%82%E1%85%A6%E1%86%AB-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p07764392.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_07764392,7764/392,"[""여성 > 컬렉션 > 쇼츠 | 버뮤다 팬츠 > 모두 보기"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기"",""여성 > 컬렉션 > 팬츠 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420480""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%85%E1%85%B5%E1%86%AB%E1%84%82%E1%85%A6%E1%86%AB-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p07764392.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
01355459,오픈 백 롱 점프수트,WOMAN,BODYSUIT,C. BODY,DRESS,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A9%E1%84%91%E1%85%B3%E1%86%AB-%E1%84%87%E1%85%A2%E1%86%A8-%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%8C%E1%85%A5%E1%86%B7%E1%84%91%E1%85%B3%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-p01355459.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_01355459,1355/459,"[""여성 > 컬렉션 > 원피스 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420896""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A9%E1%84%91%E1%85%B3%E1%86%AB-%E1%84%87%E1%85%A2%E1%86%A8-%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%8C%E1%85%A5%E1%86%B7%E1%84%91%E1%85%B3%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-p01355459.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
00706864,릴렉스핏 노치리스 수트 블레이저,MAN,BLAZER,Blazer,OUTER,https://www.zara.com/kr/ko/%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%82%E1%85%A9%E1%84%8F%E1%85%A1%E1%86%AF%E1%84%85%E1%85%A1-%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p00706864.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_00706864,0706/864,"[""남성 > 컬렉션 > 베스트셀러 > 모두 보기"",""남성 > 컬렉션 > 블레이저 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2436311""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%82%E1%85%A9%E1%84%8F%E1%85%A1%E1%86%AF%E1%84%85%E1%85%A1-%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p00706864.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
02753522,오버사이즈 더블 브레스트 블레이저,WOMAN,BLAZER,B.BLAZER,OUTER,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A9%E1%84%87%E1%85%A5%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B3-%E1%84%83%E1%85%A5%E1%84%87%E1%85%B3%E1%86%AF-%E1%84%87%E1%85%B3%E1%84%85%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02753522.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_02753522,2753/522,"[""여성 > 신상품 > THE NEW"",""여성 > 컬렉션 > 블레이저 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420942""]",THE NEW,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A9%E1%84%87%E1%85%A5%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B3-%E1%84%83%E1%85%A5%E1%84%87%E1%85%B3%E1%86%AF-%E1%84%87%E1%85%B3%E1%84%85%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02753522.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
07752463,커버드 버튼 버뮤다 팬츠,WOMAN,BERMUDA,B.BERMUDAS,SET_OR_MULTI_PIECE,https://www.zara.com/kr/ko/%E1%84%8A%E1%85%A1%E1%84%80%E1%85%A2-%E1%84%83%E1%85%A1%E1%86%AB%E1%84%8E%E1%85%AE-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p07752463.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_07752463,7752/463,"[""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420285""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8A%E1%85%A1%E1%84%80%E1%85%A2-%E1%84%83%E1%85%A1%E1%86%AB%E1%84%8E%E1%85%AE-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p07752463.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
08228039,Z1975 크로스 버클 데님 스커트 팬츠,WOMAN,BERMUDA,B.BERMUDAS,SKIRT,https://www.zara.com/kr/ko/z1975-%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%B3-%E1%84%87%E1%85%A5%E1%84%8F%E1%85%B3%E1%86%AF-%E1%84%83%E1%85%A6%E1%84%82%E1%85%B5%E1%86%B7-%E1%84%89%E1%85%B3%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p08228039.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_08228039,8228/039,"[""여성 > 컬렉션 > 스커트 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420454""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/z1975-%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%B3-%E1%84%87%E1%85%A5%E1%84%8F%E1%85%B3%E1%86%AF-%E1%84%83%E1%85%A6%E1%84%82%E1%85%B5%E1%86%B7-%E1%84%89%E1%85%B3%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p08228039.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
00722302,푸카스 서프 X ZARA 릴렉스핏 스웨트셔츠,MAN,SWEATSHIRT,Sweatshirt SH/S,SWIMWEAR,https://www.zara.com/kr/ko/pukas-surf-x-zara-%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B0%E1%84%90%E1%85%B3%E1%84%89%E1%85%A7%E1%84%8E%E1%85%B3-p00722302.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_00722302,0722/302,"[""남성 > 슈즈 | 액세서리 > 스윔웨어 > 모두 보기"",""남성 > 컬렉션 > 맨투맨 | 후디 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2576034""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/pukas-surf-x-zara-%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B0%E1%84%90%E1%85%B3%E1%84%89%E1%85%A7%E1%84%8E%E1%85%B3-p00722302.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
00167201,크로셰 트라이앵글 비키니 탑,WOMAN,SWIMSUIT,BIKINI,SWIMWEAR,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%A8-%E1%84%90%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A2%E1%86%BC%E1%84%80%E1%85%B3%E1%86%AF-%E1%84%87%E1%85%B5%E1%84%8F%E1%85%B5%E1%84%82%E1%85%B5-%E1%84%90%E1%85%A1%E1%86%B8-p00167201.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_00167201,0167/201,"[""여성 > 컬렉션 > 스윔웨어 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2418954""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%A8-%E1%84%90%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A2%E1%86%BC%E1%84%80%E1%85%B3%E1%86%AF-%E1%84%87%E1%85%B5%E1%84%8F%E1%85%B5%E1%84%82%E1%85%B5-%E1%84%90%E1%85%A1%E1%86%B8-p00167201.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
02893316,릴렉스 핏 골지 가디건,MAN,CARDIGAN,Knitted Jacket,TOP,https://www.zara.com/kr/ko/%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3-%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%80%E1%85%A9%E1%86%AF%E1%84%8C%E1%85%B5-%E1%84%80%E1%85%A1%E1%84%83%E1%85%B5%E1%84%80%E1%85%A5%E1%86%AB-p02893316.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_02893316,2893/316,"[""남성 > 컬렉션 > 니트 | 여름 니트 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2432265""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3-%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%80%E1%85%A9%E1%86%AF%E1%84%8C%E1%85%B5-%E1%84%80%E1%85%A1%E1%84%83%E1%85%B5%E1%84%80%E1%85%A5%E1%86%AB-p02893316.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
07805876,사파리 롤업 슬리브 블라우스,WOMAN,BLAZER,B.BLAZER,TOP,https://www.zara.com/kr/ko/%E1%84%89%E1%85%A1%E1%84%91%E1%85%A1%E1%84%85%E1%85%B5-%E1%84%85%E1%85%A9%E1%86%AF%E1%84%8B%E1%85%A5%E1%86%B8-%E1%84%89%E1%85%A9%E1%84%86%E1%85%A2-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%84%8B%E1%85%AE%E1%84%89%E1%85%B3-p07805876.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_07805876,7805/876,"[""여성 > 컬렉션 > 셔츠 > 모두 보기"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420369""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%89%E1%85%A1%E1%84%91%E1%85%A1%E1%84%85%E1%85%B5-%E1%84%85%E1%85%A9%E1%86%AF%E1%84%8B%E1%85%A5%E1%86%B8-%E1%84%89%E1%85%A9%E1%84%86%E1%85%A2-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A1%E1%84%8B%E1%85%AE%E1%84%89%E1%85%B3-p07805876.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
01943406,콤비 박서 브리프 3팩,MAN,PANTY/UNDERPANT,ATH Underwear,UNDERWEAR,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%86%B7%E1%84%87%E1%85%B5-%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%A5-%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3-3%E1%84%91%E1%85%A2%E1%86%A8-p01943406.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_01943406,1943/406,"[""남성 > ATHLETICZ / 26 1 18 1 > 컬렉션 > 모두 보기"",""남성 > 슈즈 | 액세서리 > 액세서리 > 브리프""]",2026-08-24T22:40:58.274Z,ZARA,"[""2436443""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%86%B7%E1%84%87%E1%85%B5-%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%A5-%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3-3%E1%84%91%E1%85%A2%E1%86%A8-p01943406.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
02051148,카라멜 런던 X 자라 버뮤다 팬츠,WOMAN,BERMUDA,W.BERMUDAS,UNDERWEAR,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A1%E1%84%85%E1%85%A1%E1%84%86%E1%85%A6%E1%86%AF-%E1%84%85%E1%85%A5%E1%86%AB%E1%84%83%E1%85%A5%E1%86%AB-x-%E1%84%8C%E1%85%A1%E1%84%85%E1%85%A1-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p02051148.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_02051148,2051/148,"[""여성 > 컬렉션 > 란제리 > 모두 보기"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2419807""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A1%E1%84%85%E1%85%A1%E1%84%86%E1%85%A6%E1%86%AF-%E1%84%85%E1%85%A5%E1%86%AB%E1%84%83%E1%85%A5%E1%86%AB-x-%E1%84%8C%E1%85%A1%E1%84%85%E1%85%A1-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p02051148.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
08054303,코튼 혼방 트레이닝 쇼츠 9인치,MAN,BERMUDA,ATH Short,BOTTOM,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%92%E1%85%A9%E1%86%AB%E1%84%87%E1%85%A1%E1%86%BC-%E1%84%90%E1%85%B3%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%82%E1%85%B5%E1%86%BC-%E1%84%89%E1%85%AD%E1%84%8E%E1%85%B3-9%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8E%E1%85%B5-p08054303.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_08054303,8054/303,"[""남성 > ATHLETICZ / 26 1 18 1 > 컬렉션 > 모두 보기"",""남성 > 컬렉션 > 반바지 | 버뮤다팬츠 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2432164""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%92%E1%85%A9%E1%86%AB%E1%84%87%E1%85%A1%E1%86%BC-%E1%84%90%E1%85%B3%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%82%E1%85%B5%E1%86%BC-%E1%84%89%E1%85%AD%E1%84%8E%E1%85%B3-9%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8E%E1%85%B5-p08054303.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
00858733,코튼 드로스트링 버뮤다 팬츠,WOMAN,BERMUDA,C-LEGGING,BOTTOM,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%83%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%86%BC-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p00858733.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_00858733,0858/733,"[""여성 > 컬렉션 > 쇼츠 | 버뮤다 팬츠 > 모두 보기"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420480""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8F%E1%85%A9%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%83%E1%85%B3%E1%84%85%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%86%BC-%E1%84%87%E1%85%A5%E1%84%86%E1%85%B2%E1%84%83%E1%85%A1-%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p00858733.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
05252083,TRF 포켓 데님 미니 원피스,WOMAN,DRESS,,DRESS,https://www.zara.com/kr/ko/trf-%E1%84%83%E1%85%A6%E1%84%82%E1%85%B5%E1%86%B7-%E1%84%91%E1%85%A9%E1%84%8F%E1%85%A6%E1%86%BA-%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5-%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%91%E1%85%B5%E1%84%89%E1%85%B3-p05252083.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_05252083,5252/083,"[""여성 > 컬렉션 > 원피스 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420896""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/trf-%E1%84%83%E1%85%A6%E1%84%82%E1%85%B5%E1%86%B7-%E1%84%91%E1%85%A9%E1%84%8F%E1%85%A6%E1%86%BA-%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5-%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%91%E1%85%B5%E1%84%89%E1%85%B3-p05252083.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
01564772,울 스트럭처 수트 블레이저,MAN,BLAZER,Tailoring Blaz.,OUTER,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%AE%E1%86%AF-%E1%84%80%E1%85%AE%E1%84%8C%E1%85%A9%E1%84%8C%E1%85%A5%E1%86%A8-%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p01564772.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_01564772,1564/772,"[""남성 > 컬렉션 > 블레이저 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2436311""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%AE%E1%86%AF-%E1%84%80%E1%85%AE%E1%84%8C%E1%85%A9%E1%84%8C%E1%85%A5%E1%86%A8-%E1%84%89%E1%85%AE%E1%84%90%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p01564772.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
05039465,인터록 버튼 블레이저,WOMAN,BLAZER,C. COAT,OUTER,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%85%E1%85%A9%E1%86%A8-%E1%84%87%E1%85%A5%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p05039465.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_05039465,5039/465,"[""여성 > 컬렉션 > 블레이저 > 모두 보기"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420942""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A5%E1%84%85%E1%85%A9%E1%86%A8-%E1%84%87%E1%85%A5%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p05039465.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
08372376,숄더 패드 사파리 재킷,WOMAN,BLAZER,B.BLAZER,SET_OR_MULTI_PIECE,https://www.zara.com/kr/ko/%E1%84%89%E1%85%AD%E1%86%AF%E1%84%83%E1%85%A5-%E1%84%91%E1%85%A2%E1%84%83%E1%85%B3-%E1%84%89%E1%85%A1%E1%84%91%E1%85%A1%E1%84%85%E1%85%B5-%E1%84%8C%E1%85%A2%E1%84%8F%E1%85%B5%E1%86%BA-p08372376.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_08372376,8372/376,"[""여성 > 신상품 > THE NEW"",""여성 > 컬렉션 > 토탈 룩 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420285""]",THE NEW,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%89%E1%85%AD%E1%86%AF%E1%84%83%E1%85%A5-%E1%84%91%E1%85%A2%E1%84%83%E1%85%B3-%E1%84%89%E1%85%A1%E1%84%91%E1%85%A1%E1%84%85%E1%85%B5-%E1%84%8C%E1%85%A2%E1%84%8F%E1%85%B5%E1%86%BA-p08372376.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
05770227,언밸런스 미디 스커트,WOMAN,SKIRT,B.SKIRT,SKIRT,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A5%E1%86%AB%E1%84%87%E1%85%A2%E1%86%AF%E1%84%85%E1%85%A5%E1%86%AB%E1%84%89%E1%85%B3-%E1%84%86%E1%85%B5%E1%84%83%E1%85%B5-%E1%84%89%E1%85%B3%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3-p05770227.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_WOMAN_05770227,5770/227,"[""여성 > 컬렉션 > 스커트 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2420454""]",모두 보기,STANDARD_PRODUCT,FEMALE,https://www.zara.com/kr/ko/%E1%84%8B%E1%85%A5%E1%86%AB%E1%84%87%E1%85%A2%E1%86%AF%E1%84%85%E1%85%A5%E1%86%AB%E1%84%89%E1%85%B3-%E1%84%86%E1%85%B5%E1%84%83%E1%85%B5-%E1%84%89%E1%85%B3%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3-p05770227.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
00495314,플로랄 프린트 롱 스윔팬츠,MAN,SWIMSUIT,Swimwear,SWIMWEAR,https://www.zara.com/kr/ko/%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A9%E1%84%85%E1%85%A1%E1%86%AF-%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB%E1%84%90%E1%85%B3-%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B1%E1%86%B7%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p00495314.html,PENDING_HUMAN_REVIEW,,,,false,ZARA_KR_MAN_00495314,0495/314,"[""남성 > 슈즈 | 액세서리 > 스윔웨어 > 모두 보기""]",2026-08-24T22:40:58.274Z,ZARA,"[""2576034""]",모두 보기,STANDARD_PRODUCT,MALE,https://www.zara.com/kr/ko/%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A9%E1%84%85%E1%85%A1%E1%86%AF-%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB%E1%84%90%E1%85%B3-%E1%84%85%E1%85%A9%E1%86%BC-%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B1%E1%86%B7%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3-p00495314.html,true,OFFICIAL_ZARA_KR_PRODUCT_SITEMAP
